0.00E+00	1.34E-16
5.00E-02	4.31E+00
1.00E-01	7.26E+00
1.50E-01	9.01E+00
2.00E-01	9.95E+00
2.50E-01	1.05E+01
3.00E-01	1.08E+01
3.50E-01	1.11E+01
4.00E-01	1.12E+01
4.50E-01	1.14E+01
5.00E-01	1.15E+01
5.50E-01	1.16E+01
6.00E-01	1.17E+01
6.50E-01	1.18E+01
7.00E-01	1.19E+01
7.50E-01	1.20E+01
8.00E-01	1.21E+01
8.50E-01	1.22E+01
9.00E-01	1.22E+01
9.50E-01	1.23E+01
1.00E+00	1.24E+01
