0.,-0.00008656759604252309,8.08706087850444e-14,-0.00008656759614507619
0.01,-0.00008592637021396851,1.0383440197480834e-13,-0.00008592637034494697
0.02,-0.00008528478000208592,1.3332838870817748e-13,-0.00008528478016939365
0.03,-0.0000846428171188045,1.7121216052405923e-13,-0.00008464281733254991
0.04,-0.00008400047301726652,2.1986426473966082e-13,-0.00008400047329036798
0.05,-0.00008335773888134762,2.823119433950641e-13,-0.00008335773923029026
0.06,-0.00008271460561453281,3.624906111423755e-13,-0.00008271460606041181
0.07,-0.00008207106382833472,4.654168405051592e-13,-0.00008207106439810539
0.08,-0.00008142710382987224,5.976208250270206e-13,-0.00008142710455807477
0.09,-0.00008078271560904957,7.673626108458972e-13,-0.00008078271653980267
0.1,-0.00008013788882460602,9.853240377317923e-13,-0.00008013789001435843
0.11,-0.00007949261278955295,1.265214187494791e-12,-0.00007949261431052266
0.12,-0.00007884687645569582,1.6245478176525096e-12,-0.00007884687840019039
0.13,-0.00007820066839679957,2.085985997190704e-12,-0.00007820067088300544
0.14,-0.00007755397679112098,2.6784605107495854e-12,-0.00007755397997017735
0.15,-0.00007690678940212544,3.439206435422161e-12,-0.0000769067934674306
0.16,-0.00007625909355801183,4.416010949126865e-12,-0.0000762590987570282
0.17,-0.00007561087612937034,5.670283818962503e-12,-0.00007561088277881126
0.18,-0.00007496212350506366,7.280776584286062e-12,-0.00007496213201018851
0.19,-0.00007431282156550832,9.34868562186599e-12,-0.00007431283244500582
0.2,-0.00007366295565343192,1.200396610785152e-11,-0.00007366296957122295
0.21,-0.00007301251054142994,1.541341907865116e-11,-0.00007301252834731264
0.22,-0.00007236147039550883,1.9791243531758137e-11,-0.00007236149317729805
0.23,-0.00007170981873408346,2.5412442783356458e-11,-0.00007170984788433167
0.24,-0.00007105753838114557,3.263020948689396e-11,-0.00007105757568271403
0.25,-0.00007040461141268585,4.1898024499974906e-11,-0.00007040465914824164
0.26,-0.00006975101909447385,5.379815620585162e-11,-0.0000697510801867638
0.27,-0.00006909674180931131,6.907820364947974e-11,-0.00006909682000081786
0.28,-0.00006844175897101558,8.86981485280841e-11,-0.0000684418590542025
0.29,-0.00006778604892203879,1.1389068380038604e-10,-0.00006778617703433364
0.3,-0.00006712958881062558,1.4623853809757006e-10,-0.00006712975281221833
0.31,-0.00006647235444187063,1.8777398549377289e-10,-0.00006647256439986241
0.32,-0.000065814320096095,2.4110659512017475e-10,-0.00006581458890491522
0.33,-0.00006515545830617348,3.095869617130532e-10,-0.00006515580248233409
0.34,-0.00006449573958195331,3.975175313987171e-10,-0.00006449618028283293
0.35000000000000003,-0.00006383513206876412,5.104226316834822e-10,-0.00006383569639785601
0.36,-0.00006317360112104691,6.553956096230386e-10,-0.00006317432380079452
0.37,-0.00006251110876823499,8.415446580823253e-10,-0.00006251203428413461
0.38,-0.00006184761304396265,1.080564705003216e-9,-0.00006184879839219855
0.39,-0.00006118306713957378,1.387472514264482e-9,-0.00006118458534910269
0.4,-0.000060517418334680255,1.7815499743014798e-9,-0.000060519362981522316
0.41000000000000003,-0.000059850606642193786,2.287555384139019e-9,-0.00005985309763580902
0.42,-0.000059182563088049987,2.9372791530757604e-9,-0.00005918575408896073
0.43,-0.00005851320752443246,3.771541001997002e-9,-0.00005851729545289141
0.44,-0.000057842445845899885,4.8427542536142004e-9,-0.000057847683071388884
0.45,-0.00005717016644033581,6.218219169080383e-9,-0.000057176876409082794
0.46,-0.00005649623566168085,7.984350880715948e-9,-0.00005650483293167066
0.47000000000000003,-0.00005582049204875015,1.025210844788335e-8,-0.00005583150797656568
0.48,-0.000055142738937731345,1.3163966206188579e-8,-0.00005515685461303453
0.49,-0.00005446273501755022,1.6902864457267377e-8,-0.0000544808234907875
0.5,-0.000053780182247641,2.1703703085131455e-8,-0.00005380336267585959
0.51,-0.00005309471039651522,2.7868099015143368e-8,-0.0000531244174724827
0.52,-0.00005240585724804796,3.578333523556641e-8,-0.00005244393022949348
0.53,-0.000051713043253908225,4.594669186624494e-8,-0.00005176184012963744
0.54,-0.00005101553906624165,5.899668708022644e-8,-0.00005107808295992638
0.55,-0.00005031242394075635,7.575319108803466e-8,-0.00005039259086096789
0.56,-0.00004960253243357024,9.726893275814375e-8,-0.00004970529205291428
0.5700000000000001,-0.00004888438608740373,1.2489563352501953e-7,-0.00004901611053536293
0.58,-0.000048156105867351463,1.6036892317170383e-7,-0.00004832496575817865
0.59,-0.000047415299909899106,2.0591736997379518e-7,-0.00004763177225978655
0.6,-0.00004665891961231936,2.6440247170191686e-7,-0.000046936439268994516
0.61,-0.00004588307511921312,3.3949839729616666e-7,-0.000046238870265834446
0.62,-0.000045082798736589225,4.359227630842679e-7,-0.000045538962496241985
0.63,-0.00004425174156614915,5.597329268207603e-7,-0.000044836606434613296
0.64,-0.00004338178450000347,7.187063902298158e-7,-0.000044131685187351425
0.65,-0.000042462539394516446,9.228291699950051e-7,-0.000043424073829425486
0.66,-0.00004148070942783337,1.1849227516082738e-6,-0.00004271363866467132
0.67,-0.00004041926891249163,1.5214489070951322e-6,-0.000042000236399020725
0.68,-0.00003925641166140142,1.9535427590485754e-6,-0.000041283713214001886
0.6900000000000001,-0.00003796420270880047,2.508338696944226e-6,-0.00004056390372564134
0.7000000000000001,-0.00003650684991387492,3.22067195793204e-6,-0.00003984062981122479
0.71,-0.00003483848864117572,4.135261967510376e-6,-0.000039113699283138884
