-1	1
-0.99	1
-0.98	1
-0.97	1
-0.96	1
-0.95	1
-0.94	1
-0.93	1
-0.92	1
-0.91	1
-0.9	1
-0.89	1
-0.88	1
-0.87	1
-0.86	1
-0.85	1
-0.84	1
-0.83	1
-0.82	1
-0.81	1
-0.8	1
-0.79	1
-0.78	1
-0.77	1
-0.76	1
-0.75	1
-0.74	1
-0.73	1
-0.72	1
-0.71	1
-0.7	1
-0.69	1
-0.68	1
-0.67	1
-0.66	1
-0.65	1
-0.64	1
-0.63	1
-0.62	1
-0.61	1
-0.6	1
-0.59	1
-0.58	1
-0.57	1
-0.56	1
-0.55	1
-0.54	1
-0.53	1
-0.52	1
-0.51	1
-0.5	1
-0.49	1
-0.48	1
-0.47	1
-0.46	1
-0.45	1
-0.44	1
-0.43	1
-0.42	1
-0.41	1
-0.4	1
-0.39	1
-0.38	1
-0.37	1
-0.36	1
-0.35	1
-0.34	1
-0.33	1
-0.32	1
-0.31	1
-0.3	1
-0.29	1
-0.28	1
-0.27	1
-0.26	1
-0.25	1
-0.24	1
-0.23	1
-0.22	1
-0.21	1
-0.2	1
-0.19	1
-0.18	1
-0.17	1
-0.16	1
-0.15	1
-0.14	1
-0.13	1
-0.12	1
-0.11	1
-0.1	1
-0.09	1
-0.08	1
-0.07	1
-0.06	1
-0.05	1
-0.04	1
-0.03	1
-0.02	1
-0.01	1
0	1
0.01	1
0.02	1
0.03	1
0.04	1
0.05	1
0.06	1
0.07	1
0.08	1
0.09	1
0.1	1
0.11	0.999999
0.12	0.999999
0.13	0.999999
0.14	0.999998
0.15	0.999998
0.16	0.999997
0.17	0.999995
0.18	0.999993
0.19	0.99999
0.2	0.999986
0.21	0.999979
0.22	0.999971
0.23	0.999958
0.24	0.99994
0.25	0.999915
0.26	0.999879
0.27	0.999829
0.28	0.999758
0.29	0.999658
0.3	0.999518
0.31	0.999323
0.32	0.99905
0.33	0.998673
0.34	0.998153
0.35	0.997439
0.36	0.996464
0.37	0.995137
0.38	0.993338
0.39	0.990903
0.4	0.98761
0.41	0.983152
0.42	0.977104
0.43	0.968882
0.44	0.957683
0.45	0.942432
0.46	0.921739
0.47	0.89389
0.48	0.856921
0.49	0.808806
0.5	0.747763
0.51	0.672626
0.52	0.583136
0.53	0.48007
0.54	0.365858
0.55	0.238535
0.56	0.127
0.57	0.090188
0.58	0.077248
0.59	0.070815
0.6	0.067135
0.61	0.064879
0.62	0.063443
0.63	0.062508
0.64	0.061889
0.65	0.061477
0.66	0.061201
0.67	0.061014
0.68	0.060888
0.69	0.060803
0.7	0.060745
0.71	0.060706
0.72	0.06068
0.73	0.060662
0.74	0.06065
0.75	0.060641
0.76	0.060636
0.77	0.060632
0.78	0.060629
0.79	0.060627
0.8	0.060626
0.81	0.060625
0.82	0.060625
0.83	0.060624
0.84	0.060624
0.85	0.060624
0.86	0.060624
0.87	0.060624
0.88	0.060624
0.89	0.060624
0.9	0.060624
0.91	0.060624
0.92	0.060624
0.93	0.060624
0.94	0.060624
0.95	0.060624
0.96	0.060624
0.97	0.060624
0.98	0.060624
0.99	0.060624
1	0.060624
1.01	0.060624
1.02	0.060624
1.03	0.060624
1.04	0.060624
1.05	0.060624
1.06	0.060624
1.07	0.060624
1.08	0.060624
1.09	0.060624
1.1	0.060624
1.11	0.060624
1.12	0.060624
1.13	0.060624
1.14	0.060624
1.15	0.060624
1.16	0.060624
1.17	0.060624
1.18	0.060624
1.19	0.060624
1.2	0.060624
1.21	0.060624
1.22	0.060624
1.23	0.060624
1.24	0.060624
1.25	0.060624
1.26	0.060624
1.27	0.060624
1.28	0.060624
1.29	0.060624
1.3	0.060624
1.31	0.060624
1.32	0.060624
1.33	0.060624
1.34	0.060624
1.35	0.060624
1.36	0.060624
1.37	0.060624
1.38	0.060624
1.39	0.060624
1.4	0.060624
1.41	0.060624
1.42	0.060624
1.43	0.060624
1.44	0.060624
1.45	0.060624
1.46	0.060624
1.47	0.060624
1.48	0.060624
1.49	0.060624
1.5	0.060624
