0	-0.0691964
0.2	-0.0691947
0.4	-0.0691897
0.6	-0.0691807
0.8	-0.0691672
1	-0.0691492
1.2	-0.0691273
1.4	-0.0691023
1.6	-0.0690758
1.8	-0.0690497
2	-0.0690265
2.2	-0.0690088
2.4	-0.0689989
2.6	-0.0689993
2.8	-0.0690112
3	-0.069035
3.2	-0.0690694
3.4	-0.0691111
3.6	-0.0691545
3.8	-0.0691917
4	-0.0692122
4.2	-0.0692034
4.4	-0.0691513
4.6	-0.069041
4.8	-0.0688584
5	-0.0685908
5.2	-0.0682291
5.4	-0.0677691
5.6	-0.0672127
5.8	-0.0665689
6	-0.0658542
6.2	-0.0650922
6.4	-0.0643117
6.6	-0.0635444
6.8	-0.0628206
7	-0.0621639
7.2	-0.0615847
7.4	-0.0610721
7.6	-0.0605859
7.8	-0.0600483
8	-0.0593355
8.2	-0.0582728
8.4	-0.0566307
8.6	-0.0541272
8.8	-0.0504345
9	-0.0451937
9.2	-0.0380367
9.4	-0.0286165
9.6	-0.0166441
9.8	-0.00193079
10	0.0155694
10.2	0.0357251
10.4	0.0526114
10.6	0.0665844
10.8	0.0780385
11	0.0873507
11.2	0.0948564
11.4	0.100841
11.6	0.10554
11.8	0.109142
12	0.111796
12.2	0.113613
12.4	0.114676
12.6	0.115035
12.8	0.11472
13	0.113734
13.2	0.112058
13.4	0.109651
13.6	0.106449
13.8	0.102362
14	0.097274
14.2	0.0910384
14.4	0.0834748
14.6	0.074364
14.8	0.0634429
15	0.0503979
15.2	0.0348587
15.4	0.0163914
15.6	-0.00550627
15.8	-0.0314081
16	-0.0619548
16.2	-0.0978392
16.4	-0.13977
16.6	-0.188402
16.8	-0.244209
17	-0.307273
17.2	-0.370799
17.4	-0.432977
17.6	-0.492434
17.8	-0.54818
18	-0.599536
18.2	-0.646063
18.4	-0.687513
18.6	-0.723793
18.8	-0.754943
19	-0.781124
19.2	-0.802607
19.4	-0.819763
19.6	-0.83304
19.8	-0.842948
20	-0.850026
20.2	-0.85482
20.4	-0.85785
20.6	-0.859595
20.8	-0.860468
21	-0.860814
21.2	-0.860902
21.4	-0.860928
21.6	-0.861024
21.8	-0.861263
22	-0.861675
22.2	-0.862255
22.4	-0.862972
22.6	-0.863784
22.8	-0.864643
23	-0.865499
23.2	-0.86631
23.4	-0.867043
23.6	-0.867672
23.8	-0.868187
24	-0.868582
24.2	-0.868862
24.4	-0.869041
24.6	-0.869132
24.8	-0.869156
25	-0.869129
25.2	-0.869072
25.4	-0.868998
25.6	-0.868921
25.8	-0.868851
26	-0.868792
26.2	-0.868749
26.4	-0.868722
26.6	-0.868708
26.8	-0.868703
27	-0.868702
