0.00E+00	9.96E-12	
5.00E-02	3.11E-11	
1.00E-01	9.81E-11	
1.50E-01	3.13E-10	
2.00E-01	1.01E-09	
2.50E-01	3.32E-09	
3.00E-01	1.11E-08	
3.50E-01	3.77E-08	
4.00E-01	1.31E-07	
4.50E-01	4.67E-07	
5.00E-01	1.71E-06	
5.50E-01	6.50E-06	
6.00E-01	2.55E-05	
6.50E-01	1.03E-04	
7.00E-01	4.31E-04	
7.50E-01	1.84E-03	
8.00E-01	7.94E-03	
8.50E-01	3.36E-02	
9.00E-01	1.33E-01	
9.50E-01	4.54E-01	
1.00E+00	1.25E+00	
