0	0.891697
0.2	0.89169
0.4	0.891669
0.6	0.891639
0.8	0.891603
1	0.891568
1.2	0.891537
1.4	0.891518
1.6	0.891515
1.8	0.891532
2	0.891574
2.2	0.891642
2.4	0.891733
2.6	0.891843
2.8	0.891963
3	0.89208
3.2	0.892178
3.4	0.892235
3.6	0.892228
3.8	0.892135
4	0.891934
4.2	0.891606
4.4	0.891141
4.6	0.890536
4.8	0.889804
5	0.888968
5.2	0.888067
5.4	0.887157
5.6	0.886302
5.8	0.885577
6	0.885057
6.2	0.884812
6.4	0.884894
6.6	0.885324
6.8	0.886084
7	0.887095
7.2	0.888211
7.4	0.889207
7.6	0.88977
7.8	0.889506
8	0.887945
8.2	0.884562
8.4	0.878808
8.6	0.870147
8.8	0.858101
9	0.842298
9.2	0.822508
9.4	0.798679
9.6	0.770942
9.8	0.73959
10	0.705018
10.2	0.667614
10.4	0.633794
10.6	0.60367
10.8	0.577183
11	0.554142
11.2	0.534269
11.4	0.517243
11.6	0.502733
11.8	0.490417
12	0.479999
12.2	0.471214
12.4	0.463826
12.6	0.457634
12.8	0.452461
13	0.448162
13.2	0.444611
13.4	0.441706
13.6	0.439361
13.8	0.437507
14	0.43609
14.2	0.435068
14.4	0.434411
14.6	0.434099
14.8	0.434124
15	0.434485
15.2	0.435193
15.4	0.43627
15.6	0.437748
15.8	0.43967
16	0.442094
16.2	0.445092
16.4	0.448751
16.6	0.453181
16.8	0.458512
17	0.4649
17.2	0.472533
17.4	0.481631
17.6	0.492457
17.8	0.505316
18	0.520567
18.2	0.53862
18.4	0.559945
18.6	0.585063
18.8	0.614542
19	0.648971
19.2	0.688927
19.4	0.73491
19.6	0.787268
19.8	0.846107
20	0.911208
20.2	0.975879
20.4	1.03929
20.6	1.10052
20.8	1.15864
21	1.21289
21.2	1.26265
21.4	1.30747
21.6	1.34705
21.8	1.38126
22	1.41012
22.2	1.43377
22.4	1.45252
22.6	1.46678
22.8	1.47706
23	1.48396
23.2	1.4881
23.4	1.49012
23.6	1.4906
23.8	1.49008
24	1.489
24.2	1.48773
24.4	1.48653
24.6	1.48557
24.8	1.48495
25	1.4847
25.2	1.48482
25.4	1.48526
25.6	1.48594
25.8	1.48678
26	1.48771
26.2	1.48864
26.4	1.48953
26.6	1.49032
26.8	1.49099
27	1.49151
27.2	1.49189
27.4	1.49213
27.6	1.49225
27.8	1.49227
28	1.49222
28.2	1.49213
28.4	1.492
28.6	1.49187
28.8	1.49175
29	1.49164
29.2	1.49156
29.4	1.49151
29.6	1.49147
29.8	1.49146
30	1.49145
