0.00E+00	1.49E-16	
5.00E-02	9.06E-01	
1.00E-01	1.17E+00	
1.50E-01	1.20E+00	
2.00E-01	1.22E+00	
2.50E-01	1.24E+00	
3.00E-01	1.25E+00	
3.50E-01	1.23E+00	
4.00E-01	1.26E+00	
4.50E-01	1.25E+00	
5.00E-01	1.29E+00	
5.50E-01	1.27E+00	
6.00E-01	1.27E+00	
6.50E-01	1.30E+00	
7.00E-01	1.27E+00	
7.50E-01	1.27E+00	
8.00E-01	1.28E+00	
8.50E-01	1.25E+00	
9.00E-01	1.29E+00	
9.50E-01	1.26E+00	
1.00E+00	1.29E+00	
