0.,-0.023844425923886445,6.165366949688818e-8,-0.02384565895906449
0.01,-0.023667460254619216,7.916483631466573e-8,-0.023669005839713878
0.02,-0.023490314860024272,1.0164959212180443e-7,-0.023492252164492737
0.03,-0.023312967415597505,1.3052054474963183e-7,-0.023315395646465686
0.04,-0.02313539045937071,1.6759150709613847e-7,-0.023138433927426264
0.05,-0.022957550110144425,2.151914417941189e-7,-0.02296136457504537
0.06,-0.022779404463614972,2.763107648338961e-7,-0.022784185079879046
0.07,-0.022600901585779744,3.547891943662177e-7,-0.02260689285222759
0.08,-0.0224219770030601,4.555569407798283e-7,-0.022429485218836975
0.09,-0.022242550563843187,5.84944378627907e-7,-0.022251959419433174
0.1,-0.022062522515527178,7.510796375784649e-7,-0.02207431260307924
0.11,-0.021881768603392103,9.643990598855614e-7,-0.02189654182434434
0.12,-0.021700133951233446,1.238302543162344e-6,-0.021718644039273018
0.13,-0.021517425427028194,1.5899948560718409e-6,-0.021540616101142232
0.14,-0.021333402128162912,2.0415656435516337e-6,-0.02136245475599296
0.15,-0.021147763538147426,2.621375743325894e-6,-0.021184156637921652
0.16,-0.020960134808718906,3.3658365302938143e-6,-0.021005718264116395
0.17,-0.02077004850694119,4.32169345059988e-6,-0.02082713602962104
0.18,-0.020576922036877936,5.5489561782802805e-6,-0.02064840620180936
0.19,-0.020380029802861042,7.12465778087474e-6,-0.02046952491455005
0.2,-0.020178469034028656,9.14767626299604e-6,-0.020290488162041827
0.21,-0.01997111805294537,0.000011744916784175173,-0.020111291792296055
0.22,-0.01975658567195836,0.000015079235345406113,-0.01993193150024289
0.23,-0.01953315038508107,0.000019359589228646187,-0.01975240282043468
0.24,-0.019298688163431603,0.000024854031286058423,-0.019572701119318414
0.25,-0.01905058807004223,0.00003190633055320762,-0.01939282158704643
0.26,-0.01878565574848391,0.00004095720767525204,-0.019212759228792516
0.27,-0.01850000633631736,0.00005257142780246161,-0.019032508855537016
0.28,-0.018188950803238853,0.00006747230307293469,-0.01885206507428227
0.29,-0.01784688345644193,0.00008658552669614476,-0.01867142227765562
0.3,-0.017467183710334875,0.00011109469113961397,-0.01849057463285405
0.31,-0.01704215231601323,0.00014251132408465118,-0.018309516069879992
0.32,-0.016563010723367824,0.00018276277914479832,-0.0181282402690136
0.33,-0.016020000745895654,0.0002343017832020152,-0.01794674064746174
0.34,-0.015402627203503666,0.00030024175509367273,-0.017765010345118213
0.35000000000000003,-0.014700083481679619,0.0003845219746420288,-0.017583042209363946
0.36,-0.013901881556945933,0.0004921059758735157,-0.01740082877882882
0.37,-0.012998666221115817,0.0006292146691873715,-0.017218362266029484
0.38,-0.011983124519704985,0.0008035919487467203,-0.017035634538788987
0.39,-0.0108508142999305,0.0010247939617707327,-0.016852637100334876
0.4,-0.009600658316155364,0.001304482695961597,-0.016669361067961918
0.41000000000000003,-0.008234830212572214,0.0016566890933628557,-0.016485797150134162
0.42,-0.006757846311847,0.0020979903012231767,-0.016301935621887868
0.43,-0.005174891027883362,0.0026475216197809426,-0.01611776629838263
0.44,-0.0034896959860664,0.003326721467936189,-0.015933278506431434
0.45,-0.0017025474744895644,0.00415869770052018,-0.01574846105382224
0.46,0.000190920191489973,0.005167121575220334,-0.015563302196223146
0.47000000000000003,0.002199649257089897,0.006374618628118718,-0.01537778960143971
0.48,0.004335672278521134,0.0078007419893639405,-0.01519191031076701
0.49,0.00661152557176716,0.00945976816873726,-0.015005650697149084
0.5,0.009037220407555587,0.011358699411423562,-0.014818996419824738
0.51,0.011617560999482142,0.013495917444067446,-0.014631932375100364
0.52,0.014350470896199556,0.01586085026870271,-0.01444444264284659
0.53,0.017226658474915578,0.018434786014586743,-0.014256510428265833
0.54,0.020230550260597908,0.02119267433580179,-0.0140681179984205
0.55,0.023342100670203352,0.02410551781452132,-0.013879246612946249
0.56,0.026538949226443943,0.027142865548827576,-0.013689876448299082
0.5700000000000001,0.02979844779104642,0.03027499072635028,-0.013499986514798314
0.58,0.033099249571205254,0.03347450260452828,-0.013309554565626788
0.59,0.036422344360520977,0.03671732626626914,-0.013118556996833262
0.6,0.039751573053912775,0.03998311966617117,-0.012926968737246216
0.61,0.04307373498953046,0.0432552664314703,-0.012734763127050332
0.62,0.04637842323190055,0.046520595179806216,-0.012541911783591972
0.63,0.04965770804192595,0.049768954508407535,-0.012348384452762717
0.64,0.052905758771393904,0.05299273825079873,-0.012154148844054444
0.65,0.056118463294402975,0.0561864216013061,-0.01195917044707702
0.66,0.05929307857251864,0.05934614151190589,-0.011763412326971062
0.67,0.06242792782244329,0.06246933575065125,-0.01156683489572093
0.68,0.06552214826288574,0.0655544431308836,-0.011369395655862275
0.6900000000000001,0.06857548693306424,0.0686006608446161,-0.011171048912464525
0.7000000000000001,0.07158813896347302,0.07160775179308457,-0.010971745448528313
0.71,0.07456062163563763,0.07457589391423608,-0.01077143215804004
0.72,0.0774936776742099,0.0775055637934381,-0.010570051629831923
0.73,0.08038820188182146,0.08039744769163529,-0.010367541674056405
0.74,0.08324518610314853,0.08325237416852058,-0.010163834781433631
0.75,0.08606567839687172,0.08607126351789866,-0.00995885750338702
0.76,0.08885075310825666,0.0888550901722621,-0.009752529738633876
0.77,0.09160148923379231,0.09160485503739715,-0.009544763908600973
0.78,0.09431895504655853,0.09432156538150989,-0.009335463999995007
0.79,0.09700419741581492,0.09700622043848528,-0.009124524447714905
0.8,0.09965823462193744,0.09965980130922089,-0.00891182882469299
0.81,0.10228205175485056,0.10228326407742616,-0.008697248296710553
