0	2
0.01	2
0.02	2
0.03	2
0.04	2
0.05	2
0.06	2
0.07	2
0.08	2
0.09	2
0.1	2
0.11	2
0.12	2
0.13	2
0.14	2
0.15	2
0.16	2
0.17	2
0.18	2
0.19	2
0.2	2
0.21	2
0.22	2
0.23	2
0.24	2
0.25	2
0.26	2
0.27	2
0.28	2
0.29	2
0.3	2
0.31	2
0.32	2
0.33	2
0.34	2
0.35	2
0.36	2
0.37	2
0.38	2
0.39	2
0.4	2
0.41	2
0.42	2
0.43	2
0.44	2
0.45	2
0.46	2
0.47	2
0.48	2
0.49	2
0.5	2
0.51	2
0.52	2
0.53	2
0.54	2
0.55	2
0.56	2
0.57	2
0.58	2
0.59	2
0.6	2
0.61	2
0.62	2
0.63	2
0.64	2
0.65	2
0.66	2
0.67	2
0.68	2
0.69	2
0.7	2
0.71	2
0.72	2
0.73	2
0.74	2
0.75	2
0.76	2
0.77	1.99
0.78	1.99
0.79	1.99
0.8	1.99
0.81	1.99
0.82	1.99
0.83	1.98
0.84	1.98
0.85	1.97
0.86	1.97
0.87	1.96
0.88	1.95
0.89	1.94
0.9	1.93
0.91	1.91
0.92	1.9
0.93	1.88
0.94	1.85
0.95	1.82
0.96	1.79
0.97	1.75
0.98	1.71
0.99	1.66
1	1.61
1.01	1.55
1.02	1.49
1.03	1.43
1.04	1.36
1.05	1.28
1.06	1.21
1.07	1.13
1.08	1.04
1.09	0.95966
1.1	0.87388
1.11	0.78654
1.12	0.69785
1.13	0.60797
1.14	0.51705
1.15	0.42521
1.16	0.3326
1.17	0.24197
1.18	0.18127
1.19	0.15702
1.2	0.14527
1.21	0.13831
1.22	0.13371
1.23	0.13046
1.24	0.12805
1.25	0.12619
1.26	0.12468
1.27	0.1234
1.28	0.12224
1.29	0.12114
1.3	0.12001
1.31	0.11881
1.32	0.11747
1.33	0.11594
1.34	0.11417
1.35	0.11212
1.36	0.10976
1.37	0.10705
1.38	0.104
1.39	0.10064
1.4	0.09701
1.41	0.09318
1.42	0.08927
1.43	0.08541
1.44	0.08173
1.45	0.07836
1.46	0.07538
1.47	0.07285
1.48	0.07076
1.49	0.06906
1.5	0.0677
1.51	0.06663
1.52	0.06579
1.53	0.06514
1.54	0.06464
1.55	0.06425
1.56	0.06395
1.57	0.06371
1.58	0.06354
1.59	0.0634
1.6	0.0633
1.61	0.06321
1.62	0.06315
1.63	0.0631
1.64	0.06306
1.65	0.06303
1.66	0.06301
1.67	0.06299
1.68	0.06298
1.69	0.06297
1.7	0.06297
1.71	0.06296
1.72	0.06296
1.73	0.06296
1.74	0.06296
1.75	0.06296
1.76	0.06296
1.77	0.06296
1.78	0.06296
1.79	0.06295
1.8	0.06295
1.81	0.06295
1.82	0.06295
1.83	0.06295
1.84	0.06295
1.85	0.06295
1.86	0.06295
1.87	0.06295
1.88	0.06295
1.89	0.06295
1.9	0.06295
1.91	0.06295
1.92	0.06295
1.93	0.06295
1.94	0.06295
1.95	0.06295
1.96	0.06295
1.97	0.06295
1.98	0.06295
1.99	0.06295
2	0.06295
